reference,customer_name,status,last_update
TV-101960,Harbour Motors,created,2026-07-05T12:41:00Z
TV-101961,Sunrise Retail,in_transit,2026-07-05T23:59:00Z
TV-101962,Acme Freight,created,2026-07-06T14:12:00Z
TV-101963,Ironbark Textiles,delivered,2026-07-05T16:04:00Z
TV-101964,Pacific Logistics,picked_up,2026-07-05T20:19:00Z
TV-101965,Sunrise Foods,picked_up,2026-07-05T01:19:00Z
TV-101966,Eastlink Textiles,created,2026-07-07T13:45:00Z
TV-101967,Metro Packaging,picked_up,2026-07-06T16:33:00Z
TV-101968,Summit Retail,created,2026-07-08T05:44:00Z
TV-101969,Harbour Hardware,delivered,2026-07-03T05:59:00Z
TV-101970,Sunrise Wholesale,in_transit,2026-07-03T01:54:00Z
TV-101971,Silverline Trading,created,2026-07-09T00:19:00Z
TV-101972,Redwood Hardware,created,2026-07-08T13:20:00Z
TV-101973,Skyline Foods,created,2026-07-05T18:39:00Z
TV-101974,Crestview Motors,created,2026-07-01T21:17:00Z
TV-101975,Eastlink Trading,picked_up,2026-07-05T14:18:00Z
TV-101976,Acme Wholesale,delivered,2026-07-01T15:37:00Z
TV-101977,Summit Motors,created,2026-07-03T20:13:00Z
TV-101978,Riverside Logistics,picked_up,2026-07-09T13:42:00Z
TV-101979,Ironbark Pharma,created,2026-07-05T01:19:00Z
TV-101980,Crestview Supplies,picked_up,2026-07-07T11:55:00Z
TV-101981,Coastal Wholesale,picked_up,2026-07-02T12:54:00Z
TV-101982,Ironbark Logistics,delivered,2026-07-08T18:35:00Z
TV-101983,Harbour Hardware,delivered,2026-07-03T20:06:00Z
TV-101984,Harbour Beverages,in_transit,2026-07-01T19:59:00Z
TV-101985,Highland Foods,in_transit,2026-07-10T01:35:00Z
TV-101986,Silverline Motors,created,2026-07-09T10:34:00Z
TV-101987,Summit Electronics,picked_up,2026-07-04T04:47:00Z
TV-101988,Golden Wholesale,delivered,2026-07-09T01:06:00Z
TV-101989,Kingsway Freight,in_transit,2026-07-08T21:57:00Z
TV-101990,Redwood Hardware,delivered,2026-07-05T16:24:00Z
TV-101991,Acme Electronics,created,2026-07-03T23:31:00Z
TV-101992,Eastlink Textiles,created,2026-07-04T20:20:00Z
TV-101993,Harbour Logistics,picked_up,2026-07-08T09:14:00Z
TV-101994,Northern Retail,delivered,2026-07-04T16:59:00Z
TV-101995,Highland Foods,created,2026-07-04T01:00:00Z
TV-101996,Metro Wholesale,in_transit,2026-07-02T20:39:00Z
TV-101997,Bluegum Hardware,created,2026-07-07T06:13:00Z
TV-101998,Ironbark Wholesale,created,2026-07-03T22:32:00Z
TV-101999,Eastlink Motors,created,2026-07-08T21:35:00Z
TV-102000,Crestview Pharma,picked_up,2026-07-08T06:02:00Z
TV-102001,Acme Freight,delivered,2026-07-08T11:58:00Z
TV-102002,Pacific Hardware,created,2026-07-03T12:33:00Z
TV-102003,Harbour Retail,picked_up,2026-07-02T18:17:00Z
TV-102004,Redwood Freight,picked_up,2026-07-04T00:31:00Z
TV-102005,Riverside Textiles,delivered,2026-07-04T21:03:00Z
TV-102006,Highland Trading,delivered,2026-07-03T08:10:00Z
TV-102007,Northern Distribution,delivered,2026-07-08T13:33:00Z
TV-102008,Coastal Supplies,delivered,2026-07-02T05:50:00Z
TV-102009,Bluegum Pharma,delivered,2026-07-06T08:31:00Z
TV-102010,Golden Packaging,delivered,2026-07-09T23:37:00Z
TV-102011,Crestview Supplies,delivered,2026-07-01T13:24:00Z
TV-102012,Silverline Retail,in_transit,2026-07-08T02:31:00Z
TV-102013,Crestview Foods,picked_up,2026-07-04T06:15:00Z
TV-102014,Silverline Electronics,in_transit,2026-07-05T14:26:00Z
TV-102015,Kingsway Trading,in_transit,2026-07-02T21:18:00Z
TV-102016,Acme Packaging,picked_up,2026-07-01T09:08:00Z
TV-102017,Crestview Beverages,in_transit,2026-07-06T22:11:00Z
TV-102018,Coastal Supplies,delivered,2026-07-09T18:40:00Z
TV-102019,Pacific Beverages,created,2026-07-05T23:37:00Z
TV-102020,Bluegum Distribution,picked_up,2026-07-03T13:02:00Z
TV-102021,Kingsway Hardware,in_transit,2026-07-07T03:09:00Z
TV-102022,Crestview Beverages,created,2026-07-08T17:44:00Z
TV-102023,Kingsway Logistics,picked_up,2026-07-04T02:10:00Z
TV-102024,Acme Textiles,in_transit,2026-07-08T12:17:00Z
TV-102025,Highland Foods,picked_up,2026-07-04T07:21:00Z
TV-102026,Eastlink Electronics,picked_up,2026-07-04T05:26:00Z
TV-102027,Summit Motors,picked_up,2026-07-01T11:22:00Z
TV-102028,Baywater Beverages,delivered,2026-07-05T20:35:00Z
TV-102029,Riverside Packaging,picked_up,2026-07-06T03:29:00Z
TV-102030,Silverline Hardware,in_transit,2026-07-07T00:42:00Z
TV-102031,Bluegum Motors,in_transit,2026-07-09T16:24:00Z
TV-102032,Baywater Motors,created,2026-07-02T13:50:00Z
TV-102033,Northern Beverages,picked_up,2026-07-04T09:27:00Z
TV-102034,Riverside Packaging,in_transit,2026-07-01T09:45:00Z
TV-102035,Bluegum Pharma,created,2026-07-02T03:04:00Z
TV-102036,Bluegum Retail,in_transit,2026-07-09T16:10:00Z
TV-102037,Golden Trading,picked_up,2026-07-09T08:15:00Z
TV-102038,Baywater Packaging,created,2026-07-06T11:03:00Z
TV-102039,Riverside Motors,picked_up,2026-07-02T00:06:00Z
TV-102040,Sunrise Hardware,in_transit,2026-07-05T23:37:00Z
TV-102041,Riverside Freight,created,2026-07-08T13:47:00Z
TV-102042,Metro Freight,delivered,2026-07-02T18:02:00Z
TV-102043,Kingsway Hardware,picked_up,2026-07-06T18:29:00Z
TV-102044,Metro Motors,created,2026-07-02T00:40:00Z
TV-102045,Northern Pharma,created,2026-07-02T10:26:00Z
TV-102046,Redwood Motors,delivered,2026-07-08T04:39:00Z
TV-102047,Ironbark Electronics,delivered,2026-07-06T17:13:00Z
TV-102048,Ironbark Wholesale,in_transit,2026-07-09T02:11:00Z
TV-102049,Crestview Supplies,in_transit,2026-07-08T21:36:00Z
TV-102050,Summit Logistics,in_transit,2026-07-05T02:10:00Z
TV-102051,Golden Logistics,delivered,2026-07-09T14:02:00Z
TV-102052,Eastlink Wholesale,in_transit,2026-07-09T06:56:00Z
TV-102053,Bluegum Hardware,delivered,2026-07-07T04:36:00Z
TV-102054,Coastal Packaging,in_transit,2026-07-01T12:32:00Z
TV-102055,Ironbark Hardware,failed,2026-07-09T16:55:00Z
TV-102056,Highland Motors,delivered,2026-07-05T21:16:00Z
TV-102057,Summit Textiles,delivered,2026-07-06T18:00:00Z
TV-102058,Golden Packaging,picked_up,2026-07-09T10:24:00Z
TV-102059,Kingsway Motors,created,2026-07-02T18:54:00Z
TV-102060,Sunrise Freight,delivered,2026-07-03T05:53:00Z
TV-102061,Northern Retail,picked_up,2026-07-04T02:27:00Z
TV-102062,Bluegum Textiles,created,2026-07-02T12:48:00Z
TV-102063,Crestview Motors,failed,2026-07-05T01:09:00Z
TV-102064,Kingsway Beverages,in_transit,2026-07-08T21:50:00Z
TV-102065,Kingsway Freight,picked_up,2026-07-07T09:57:00Z
TV-102066,Baywater Motors,in_transit,2026-07-03T21:06:00Z
TV-102067,Ironbark Supplies,created,2026-07-08T15:51:00Z
TV-102068,Silverline Packaging,delivered,2026-07-08T18:33:00Z
TV-102069,Metro Freight,picked_up,2026-07-03T21:02:00Z
TV-102070,Ironbark Textiles,created,2026-07-02T08:20:00Z
TV-102071,Summit Electronics,picked_up,2026-07-09T19:19:00Z
TV-102072,Baywater Textiles,in_transit,2026-07-05T15:49:00Z
TV-102073,Baywater Pharma,failed,2026-07-02T00:53:00Z
TV-102074,Ironbark Motors,delivered,2026-07-06T03:41:00Z
TV-102075,Highland Electronics,picked_up,2026-07-07T05:55:00Z
TV-102076,Silverline Packaging,delivered,2026-07-01T10:30:00Z
TV-102077,Eastlink Foods,picked_up,2026-07-04T17:03:00Z
TV-102078,Skyline Retail,picked_up,2026-07-08T04:14:00Z
TV-102079,Ironbark Distribution,created,2026-07-08T03:32:00Z
TV-102080,Baywater Foods,created,2026-07-04T10:40:00Z
TV-102081,Skyline Textiles,picked_up,2026-07-06T23:10:00Z
TV-102082,Golden Packaging,created,2026-07-05T02:58:00Z
TV-102083,Pacific Beverages,picked_up,2026-07-09T07:15:00Z
TV-102084,Crestview Distribution,picked_up,2026-07-06T21:07:00Z
TV-102085,Silverline Supplies,picked_up,2026-07-01T13:53:00Z
TV-102086,Crestview Supplies,delivered,2026-07-05T07:06:00Z
TV-102087,Northern Textiles,in_transit,2026-07-04T13:06:00Z
TV-102088,Golden Wholesale,delivered,2026-07-02T10:34:00Z
TV-102089,Skyline Foods,created,2026-07-09T09:45:00Z
TV-102090,Kingsway Distribution,picked_up,2026-07-06T08:39:00Z
TV-102091,Northern Textiles,picked_up,2026-07-03T19:33:00Z
TV-102092,Baywater Freight,in_transit,2026-07-09T14:14:00Z
TV-102093,Bluegum Hardware,picked_up,2026-07-05T14:49:00Z
TV-102094,Coastal Foods,created,2026-07-02T10:13:00Z
TV-102095,Redwood Hardware,created,2026-07-02T16:02:00Z
TV-102096,Crestview Trading,delivered,2026-07-03T00:34:00Z
TV-102097,Crestview Foods,failed,2026-07-04T01:46:00Z
TV-102098,Crestview Motors,picked_up,2026-07-08T18:15:00Z
TV-102099,Sunrise Packaging,created,2026-07-10T04:22:00Z
TV-102100,Sunrise Wholesale,delivered,2026-07-04T11:09:00Z
TV-102101,Harbour Freight,failed,2026-07-02T15:50:00Z
TV-102102,Baywater Electronics,picked_up,2026-07-01T14:17:00Z
TV-102103,Summit Motors,delivered,2026-07-04T10:44:00Z
TV-102104,Bluegum Distribution,delivered,2026-07-06T20:12:00Z
TV-102105,Harbour Textiles,created,2026-07-05T00:48:00Z
TV-102106,Acme Supplies,picked_up,2026-07-05T22:40:00Z
TV-102107,Redwood Packaging,delivered,2026-07-02T01:27:00Z
TV-102108,Northern Hardware,created,2026-07-09T21:45:00Z
TV-102109,Riverside Logistics,picked_up,2026-07-08T03:35:00Z
TV-102110,Pacific Retail,in_transit,2026-07-02T17:35:00Z
TV-102111,Silverline Distribution,picked_up,2026-07-02T07:58:00Z
TV-102112,Summit Pharma,created,2026-07-02T07:06:00Z
TV-102113,Acme Trading,picked_up,2026-07-06T03:31:00Z
TV-102114,Silverline Foods,in_transit,2026-07-08T19:59:00Z
TV-102115,Ironbark Pharma,delivered,2026-07-09T05:48:00Z
TV-102116,Silverline Pharma,in_transit,2026-07-08T05:31:00Z
TV-102117,Pacific Trading,created,2026-07-08T20:56:00Z
TV-102118,Skyline Packaging,failed,2026-07-02T22:41:00Z
TV-102119,Silverline Trading,picked_up,2026-07-08T04:25:00Z
TV-102120,Highland Supplies,in_transit,2026-07-02T19:05:00Z
TV-102121,Crestview Hardware,in_transit,2026-07-04T07:10:00Z
TV-102122,Harbour Distribution,delivered,2026-07-06T12:32:00Z
TV-102123,Northern Freight,picked_up,2026-07-07T10:20:00Z
TV-102124,Northern Textiles,in_transit,2026-07-08T12:53:00Z
TV-102125,Golden Wholesale,picked_up,2026-07-06T02:36:00Z
TV-102126,Acme Electronics,delivered,2026-07-05T15:28:00Z
TV-102127,Silverline Freight,in_transit,2026-07-02T18:01:00Z
TV-102128,Ironbark Hardware,delivered,2026-07-02T02:00:00Z
TV-102129,Metro Retail,in_transit,2026-07-10T04:27:00Z
TV-102130,Acme Freight,picked_up,2026-07-04T10:43:00Z
TV-102131,Summit Motors,picked_up,2026-07-05T15:23:00Z
TV-102132,Skyline Electronics,picked_up,2026-07-07T07:45:00Z
TV-102133,Redwood Wholesale,delivered,2026-07-02T10:05:00Z
TV-102134,Metro Electronics,in_transit,2026-07-07T14:36:00Z
TV-102135,Ironbark Motors,created,2026-07-03T06:37:00Z
TV-102136,Silverline Pharma,in_transit,2026-07-09T18:25:00Z
TV-102137,Baywater Retail,delivered,2026-07-06T18:12:00Z
TV-102138,Golden Retail,picked_up,2026-07-08T19:33:00Z
TV-102139,Coastal Textiles,in_transit,2026-07-01T22:26:00Z
TV-102140,Sunrise Retail,delivered,2026-07-09T08:59:00Z
TV-102141,Redwood Distribution,in_transit,2026-07-06T15:58:00Z
TV-102142,Eastlink Distribution,delivered,2026-07-07T06:09:00Z
TV-102143,Bluegum Motors,created,2026-07-04T19:27:00Z
TV-102144,Harbour Freight,created,2026-07-08T13:18:00Z
TV-102145,Baywater Logistics,created,2026-07-03T05:05:00Z
TV-102146,Kingsway Motors,in_transit,2026-07-07T15:19:00Z
TV-102147,Redwood Beverages,delivered,2026-07-09T00:52:00Z
TV-102148,Redwood Hardware,delivered,2026-07-06T23:56:00Z
TV-102149,Acme Electronics,created,2026-07-05T22:43:00Z
TV-102150,Bluegum Textiles,created,2026-07-09T11:00:00Z
TV-102151,Redwood Hardware,in_transit,2026-07-04T02:41:00Z
TV-102152,Redwood Beverages,delivered,2026-07-03T06:01:00Z
TV-102153,Golden Pharma,created,2026-07-05T12:13:00Z
TV-102154,Kingsway Supplies,created,2026-07-06T03:25:00Z
TV-102155,Eastlink Packaging,created,2026-07-05T04:17:00Z
TV-102156,Skyline Foods,created,2026-07-04T15:12:00Z
TV-102157,Baywater Supplies,picked_up,2026-07-01T08:36:00Z
TV-102158,Redwood Packaging,in_transit,2026-07-08T15:34:00Z
TV-102159,Kingsway Logistics,delivered,2026-07-08T08:41:00Z
TV-102160,Skyline Wholesale,delivered,2026-07-05T01:42:00Z
TV-102161,Riverside Supplies,in_transit,2026-07-09T13:16:00Z
TV-102162,Kingsway Trading,created,2026-07-06T05:38:00Z
TV-102163,Summit Beverages,picked_up,2026-07-06T00:09:00Z
TV-102164,Metro Trading,picked_up,2026-07-10T02:06:00Z
TV-102165,Coastal Supplies,in_transit,2026-07-04T17:43:00Z
TV-102166,Sunrise Hardware,in_transit,2026-07-02T13:40:00Z
TV-102167,Coastal Textiles,picked_up,2026-07-02T22:11:00Z
TV-102168,Northern Freight,in_transit,2026-07-09T09:39:00Z
TV-102169,Crestview Supplies,created,2026-07-02T20:30:00Z
TV-102170,Northern Foods,created,2026-07-03T03:46:00Z
TV-102171,Bluegum Foods,in_transit,2026-07-02T16:26:00Z
TV-102172,Crestview Pharma,picked_up,2026-07-05T00:42:00Z
TV-102173,Summit Freight,delivered,2026-07-02T19:53:00Z
TV-102174,Coastal Pharma,picked_up,2026-07-03T02:28:00Z
TV-102175,Eastlink Logistics,failed,2026-07-09T02:53:00Z
TV-102176,Highland Textiles,in_transit,2026-07-06T05:19:00Z
TV-102177,Skyline Distribution,failed,2026-07-06T19:07:00Z
TV-102178,Highland Retail,delivered,2026-07-04T03:39:00Z
TV-102179,Metro Motors,picked_up,2026-07-04T04:07:00Z
TV-102180,Eastlink Hardware,in_transit,2026-07-09T07:24:00Z
TV-102181,Summit Textiles,picked_up,2026-07-06T17:24:00Z
TV-102182,Baywater Hardware,picked_up,2026-07-03T11:31:00Z
TV-102183,Golden Supplies,picked_up,2026-07-02T16:53:00Z
TV-102184,Golden Supplies,failed,2026-07-03T12:28:00Z
TV-102185,Harbour Packaging,failed,2026-07-03T14:30:00Z
TV-102186,Skyline Textiles,delivered,2026-07-07T07:21:00Z
TV-102187,Ironbark Supplies,picked_up,2026-07-03T20:33:00Z
TV-102188,Pacific Distribution,delivered,2026-07-08T15:49:00Z
TV-102189,Coastal Textiles,in_transit,2026-07-04T12:36:00Z
TV-102190,Riverside Logistics,in_transit,2026-07-01T20:59:00Z
TV-102191,Ironbark Trading,failed,2026-07-08T20:20:00Z
TV-102192,Summit Supplies,in_transit,2026-07-08T05:37:00Z
TV-102193,Ironbark Distribution,delivered,2026-07-05T11:16:00Z
TV-102194,Silverline Motors,created,2026-07-09T02:29:00Z
TV-102195,Coastal Textiles,in_transit,2026-07-05T10:27:00Z
TV-102196,Metro Trading,in_transit,2026-07-04T01:03:00Z
TV-102197,Golden Hardware,created,2026-07-02T13:02:00Z
TV-102198,Baywater Beverages,created,2026-07-01T19:12:00Z
TV-102199,Sunrise Beverages,picked_up,2026-07-03T12:40:00Z
TV-102200,Kingsway Motors,in_transit,2026-07-04T18:19:00Z
TV-102201,Golden Trading,picked_up,2026-07-01T19:57:00Z
TV-102202,Silverline Wholesale,in_transit,2026-07-09T23:21:00Z
TV-102203,Summit Beverages,delivered,2026-07-08T11:59:00Z
TV-102204,Redwood Beverages,delivered,2026-07-06T02:24:00Z
TV-102205,Highland Distribution,created,2026-07-03T05:35:00Z
TV-102206,Pacific Electronics,picked_up,2026-07-04T15:05:00Z
TV-102207,Crestview Foods,picked_up,2026-07-09T18:15:00Z
TV-102208,Sunrise Motors,created,2026-07-03T05:11:00Z
TV-102209,Highland Distribution,delivered,2026-07-05T21:27:00Z
TV-102210,Baywater Trading,created,2026-07-03T03:41:00Z
TV-102211,Redwood Foods,created,2026-07-10T07:53:00Z
TV-102212,Eastlink Distribution,in_transit,2026-07-04T18:51:00Z
TV-102213,Eastlink Logistics,created,2026-07-03T06:43:00Z
TV-102214,Golden Beverages,in_transit,2026-07-01T18:40:00Z
TV-102215,Pacific Hardware,picked_up,2026-07-04T09:50:00Z
TV-102216,Summit Logistics,picked_up,2026-07-07T09:58:00Z
TV-102217,Harbour Textiles,in_transit,2026-07-05T00:37:00Z
TV-102218,Golden Supplies,in_transit,2026-07-09T13:10:00Z
TV-102219,Pacific Hardware,in_transit,2026-07-05T00:38:00Z
TV-102220,Metro Retail,in_transit,2026-07-03T19:52:00Z
TV-102221,Baywater Freight,created,2026-07-07T10:44:00Z
TV-102222,Metro Packaging,delivered,2026-07-08T18:32:00Z
TV-102223,Eastlink Wholesale,picked_up,2026-07-06T08:44:00Z
TV-102224,Sunrise Trading,delivered,2026-07-03T02:30:00Z
TV-102225,Golden Beverages,delivered,2026-07-05T12:39:00Z
TV-102226,Sunrise Retail,delivered,2026-07-03T09:33:00Z
TV-102227,Baywater Foods,picked_up,2026-07-03T11:34:00Z
TV-102228,Skyline Logistics,picked_up,2026-07-08T16:49:00Z
TV-102229,Highland Trading,picked_up,2026-07-05T19:38:00Z
TV-102230,Eastlink Foods,created,2026-07-06T04:26:00Z
TV-102231,Redwood Retail,delivered,2026-07-02T11:22:00Z
TV-102232,Summit Supplies,created,2026-07-08T04:44:00Z
TV-102233,Pacific Retail,created,2026-07-01T11:42:00Z
TV-102234,Golden Hardware,created,2026-07-04T09:05:00Z
TV-102235,Silverline Textiles,created,2026-07-02T13:02:00Z
TV-102236,Golden Foods,created,2026-07-03T15:14:00Z
TV-102237,Skyline Wholesale,delivered,2026-07-03T04:32:00Z
TV-102238,Silverline Textiles,picked_up,2026-07-01T23:15:00Z
TV-102239,Pacific Freight,created,2026-07-01T13:47:00Z
TV-102240,Bluegum Retail,created,2026-07-07T03:41:00Z
TV-102241,Acme Trading,failed,2026-07-03T21:15:00Z
TV-102242,Skyline Trading,picked_up,2026-07-05T08:28:00Z
TV-102243,Summit Foods,delivered,2026-07-09T03:31:00Z
TV-102244,Summit Distribution,created,2026-07-03T21:18:00Z
TV-102245,Coastal Beverages,in_transit,2026-07-02T16:19:00Z
TV-102246,Highland Retail,created,2026-07-01T19:50:00Z
TV-102247,Riverside Hardware,in_transit,2026-07-08T03:44:00Z
TV-102248,Skyline Wholesale,in_transit,2026-07-08T10:36:00Z
TV-102249,Coastal Beverages,in_transit,2026-07-07T00:19:00Z
TV-102250,Acme Packaging,created,2026-07-10T07:24:00Z
TV-102251,Golden Wholesale,picked_up,2026-07-10T04:23:00Z
TV-102252,Kingsway Packaging,delivered,2026-07-09T12:58:00Z
TV-102253,Metro Retail,delivered,2026-07-09T14:26:00Z
TV-102254,Crestview Wholesale,picked_up,2026-07-03T09:39:00Z
TV-102255,Bluegum Electronics,delivered,2026-07-06T19:25:00Z
TV-102256,Eastlink Supplies,in_transit,2026-07-02T21:44:00Z
TV-102257,Silverline Foods,delivered,2026-07-07T11:06:00Z
TV-102258,Harbour Electronics,picked_up,2026-07-05T17:01:00Z
TV-102259,Harbour Trading,picked_up,2026-07-09T07:59:00Z
TV-102260,Coastal Pharma,picked_up,2026-07-01T12:41:00Z
TV-102261,Pacific Beverages,picked_up,2026-07-02T14:04:00Z
TV-102262,Sunrise Retail,picked_up,2026-07-04T16:28:00Z
TV-102263,Northern Packaging,delivered,2026-07-04T02:13:00Z
TV-102264,Golden Supplies,picked_up,2026-07-02T16:00:00Z
TV-102265,Pacific Textiles,delivered,2026-07-05T13:29:00Z
TV-102266,Highland Packaging,created,2026-07-06T18:12:00Z
TV-102267,Golden Freight,picked_up,2026-07-05T11:44:00Z
TV-102268,Bluegum Retail,created,2026-07-07T19:25:00Z
TV-102269,Golden Textiles,delivered,2026-07-09T19:02:00Z
TV-102270,Bluegum Textiles,in_transit,2026-07-06T16:23:00Z
TV-102271,Summit Retail,created,2026-07-04T14:18:00Z
TV-102272,Riverside Pharma,created,2026-07-08T04:58:00Z
TV-102273,Sunrise Pharma,delivered,2026-07-06T03:40:00Z
TV-102274,Redwood Distribution,in_transit,2026-07-07T20:12:00Z
TV-102275,Metro Freight,delivered,2026-07-03T02:49:00Z
TV-102276,Northern Supplies,picked_up,2026-07-09T18:55:00Z
TV-102277,Riverside Packaging,picked_up,2026-07-05T19:07:00Z
TV-102278,Sunrise Foods,created,2026-07-09T05:04:00Z
TV-102279,Riverside Logistics,delivered,2026-07-05T15:53:00Z
TV-102280,Metro Freight,delivered,2026-07-03T13:10:00Z
TV-102281,Ironbark Logistics,in_transit,2026-07-08T04:42:00Z
TV-102282,Summit Freight,picked_up,2026-07-07T11:53:00Z
TV-102283,Skyline Trading,created,2026-07-09T22:34:00Z
TV-102284,Metro Freight,created,2026-07-04T01:37:00Z
TV-102285,Kingsway Logistics,created,2026-07-07T17:56:00Z
TV-102286,Skyline Logistics,failed,2026-07-02T09:27:00Z
TV-102287,Redwood Trading,in_transit,2026-07-05T20:43:00Z
TV-102288,Coastal Retail,delivered,2026-07-09T14:09:00Z
TV-102289,Bluegum Beverages,created,2026-07-05T02:28:00Z
TV-102290,Golden Logistics,created,2026-07-07T01:07:00Z
TV-102291,Baywater Packaging,delivered,2026-07-06T18:14:00Z
TV-102292,Golden Hardware,in_transit,2026-07-03T04:01:00Z
TV-102293,Eastlink Beverages,created,2026-07-09T12:11:00Z
TV-102294,Riverside Pharma,picked_up,2026-07-10T01:56:00Z
TV-102295,Golden Wholesale,in_transit,2026-07-06T10:11:00Z
TV-102296,Crestview Trading,delivered,2026-07-01T18:55:00Z
TV-102297,Baywater Hardware,created,2026-07-03T01:36:00Z
TV-102298,Golden Motors,created,2026-07-01T12:04:00Z
TV-102299,Summit Foods,created,2026-07-07T00:14:00Z
TV-102300,Harbour Distribution,in_transit,2026-07-03T04:05:00Z
TV-102301,Harbour Retail,in_transit,2026-07-02T08:21:00Z
TV-102302,Kingsway Distribution,delivered,2026-07-04T06:26:00Z
TV-102303,Golden Freight,delivered,2026-07-08T17:34:00Z
TV-102304,Coastal Packaging,delivered,2026-07-01T18:48:00Z
TV-102305,Golden Foods,delivered,2026-07-08T09:12:00Z
TV-102306,Harbour Hardware,in_transit,2026-07-05T14:02:00Z
TV-102307,Pacific Electronics,delivered,2026-07-04T07:46:00Z
TV-102308,Eastlink Textiles,created,2026-07-09T18:21:00Z
